Landkreis,Crop,Variety,A_ha,P_per_A,P_t,Year
Brandenburg an der Havel (KfS),Getreide,Weizen zusammen,,,,2021
Brandenburg an der Havel (KfS),Getreide,Wintergerste,,,,2021
Brandenburg an der Havel (KfS),Getreide,Winterweizen einschl. Dinkel,,,,2021
Brandenburg an der Havel (KfS),Hackfruechte,Kartoffeln zusammen,,,,2021
Brandenburg an der Havel (KfS),Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2021
Brandenburg an der Havel (KfS),Hackfruechte,Zuckerrueben,200,,,2021
Brandenburg an der Havel (KfS),Huelsenfruechte,Erbsen,,,,2021
Brandenburg an der Havel (KfS),Huelsenfruechte,Lupinen,200,,,2021
Brandenburg an der Havel (KfS),Oelfruechte,Raps und Ruebsen zusammen,,,,2021
Brandenburg an der Havel (KfS),Oelfruechte,Sonnenblumen,,,,2021
Brandenburg an der Havel (KfS),Oelfruechte,Winterraps,,,,2021
Cottbus (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,,,,2021
Cottbus (KfS),"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2021
Cottbus (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,500,,,2021
Cottbus (KfS),"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2021
Cottbus (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,300,,,2021
Cottbus (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,1000,,,2021
Cottbus (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,,,,2021
Cottbus (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2021
Cottbus (KfS),Getreide,Brotgetreide zusammen,,,,2021
Cottbus (KfS),Getreide,Futter- und Industriegetreide,,,,2021
Cottbus (KfS),Getreide,Gerste zusammen,300,,,2021
Cottbus (KfS),Getreide,Getreide insgesamt,2200,,,2021
Cottbus (KfS),Getreide,Getreide zur Ganzpflanzenernte,,,,2021
Cottbus (KfS),Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),2200,,,2021
Cottbus (KfS),Getreide,Hafer,500,,,2021
Cottbus (KfS),Getreide,Koernermais (einschl. Corn-Cob-Mix),,,,2021
Cottbus (KfS),Getreide,Roggen,,,,2021
Cottbus (KfS),Getreide,Roggen und Wintermenggetreide,1100,,,2021
Cottbus (KfS),Getreide,Sommergerste,,,,2021
Cottbus (KfS),Getreide,Triticale,200,,,2021
Cottbus (KfS),Getreide,Weizen zusammen,,,,2021
Cottbus (KfS),Getreide,Wintergerste,200,,,2021
Cottbus (KfS),Getreide,Winterweizen einschl. Dinkel,,,,2021
Cottbus (KfS),Hackfruechte,Kartoffeln zusammen,,,,2021
Cottbus (KfS),Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2021
Cottbus (KfS),Hackfruechte,Zuckerrueben,,,,2021
Cottbus (KfS),Huelsenfruechte,Erbsen,,,,2021
Cottbus (KfS),Huelsenfruechte,Lupinen,100,,,2021
Cottbus (KfS),Oelfruechte,Raps und Ruebsen zusammen,,,,2021
Cottbus (KfS),Oelfruechte,Sonnenblumen,400,,,2021
Cottbus (KfS),Oelfruechte,Winterraps,,,,2021
Dahme-Spreewald,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,2700,3.5,9500,2021
Dahme-Spreewald,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2021
Dahme-Spreewald,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,4600,5.42,24900,2021
Dahme-Spreewald,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2021
Dahme-Spreewald,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,8200,34.25,282200,2021
Dahme-Spreewald,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,14700,5.09,74900,2021
Dahme-Spreewald,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,5400,5.47,29500,2021
Dahme-Spreewald,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2021
Dahme-Spreewald,Getreide,Brotgetreide zusammen,,,,2021
Dahme-Spreewald,Getreide,Futter- und Industriegetreide,,,,2021
Dahme-Spreewald,Getreide,Gerste zusammen,4700,4.64,21700,2021
Dahme-Spreewald,Getreide,Getreide insgesamt,22700,3.68,83700,2021
Dahme-Spreewald,Getreide,Getreide zur Ganzpflanzenernte,,,,2021
Dahme-Spreewald,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),22300,3.57,79600,2021
Dahme-Spreewald,Getreide,Hafer,1400,1.35714285714286,1900,2021
Dahme-Spreewald,Getreide,Koernermais (einschl. Corn-Cob-Mix),400,9.77,4000,2021
Dahme-Spreewald,Getreide,Roggen,,,,2021
Dahme-Spreewald,Getreide,Roggen und Wintermenggetreide,11400,3.14,35900,2021
Dahme-Spreewald,Getreide,Sommergerste,100,,,2021
Dahme-Spreewald,Getreide,Triticale,1600,3.44,5400,2021
Dahme-Spreewald,Getreide,Weizen zusammen,,,,2021
Dahme-Spreewald,Getreide,Wintergerste,4600,4.66,21200,2021
Dahme-Spreewald,Getreide,Winterweizen einschl. Dinkel,3000,4.76,14300,2021
Dahme-Spreewald,Hackfruechte,Kartoffeln zusammen,1000,34.16,34500,2021
Dahme-Spreewald,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2021
Dahme-Spreewald,Hackfruechte,Zuckerrueben,,,,2021
Dahme-Spreewald,Huelsenfruechte,Erbsen,300,2.33333333333333,700,2021
Dahme-Spreewald,Huelsenfruechte,Lupinen,600,0.166666666666667,100,2021
Dahme-Spreewald,Oelfruechte,Raps und Ruebsen zusammen,,,,2021
Dahme-Spreewald,Oelfruechte,Sonnenblumen,1000,1.2,1200,2021
Dahme-Spreewald,Oelfruechte,Winterraps,2200,2.45454545454545,5400,2021
Elbe-Elster,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,1700,5.74,9800,2021
Elbe-Elster,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2021
Elbe-Elster,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,2000,6.58,12800,2021
Elbe-Elster,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2021
Elbe-Elster,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,14600,35.93,525200,2021
Elbe-Elster,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,14700,5.57,81800,2021
Elbe-Elster,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,7200,5.56,40200,2021
Elbe-Elster,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2021
Elbe-Elster,Getreide,Brotgetreide zusammen,,,,2021
Elbe-Elster,Getreide,Futter- und Industriegetreide,,,,2021
Elbe-Elster,Getreide,Gerste zusammen,7200,5.33,38500,2021
Elbe-Elster,Getreide,Getreide insgesamt,35600,4.79,170600,2021
Elbe-Elster,Getreide,Getreide zur Ganzpflanzenernte,,,,2021
Elbe-Elster,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),33400,4.45,148700,2021
Elbe-Elster,Getreide,Hafer,800,2.75,2200,2021
Elbe-Elster,Getreide,Koernermais (einschl. Corn-Cob-Mix),2300,9.71,21900,2021
Elbe-Elster,Getreide,Roggen,,,,2021
Elbe-Elster,Getreide,Roggen und Wintermenggetreide,13400,3.55,47600,2021
Elbe-Elster,Getreide,Sommergerste,,,,2021
Elbe-Elster,Getreide,Triticale,4200,3.57,15000,2021
Elbe-Elster,Getreide,Weizen zusammen,,,,2021
Elbe-Elster,Getreide,Wintergerste,6900,5.47,38000,2021
Elbe-Elster,Getreide,Winterweizen einschl. Dinkel,7600,5.92,45200,2021
Elbe-Elster,Hackfruechte,Kartoffeln zusammen,100,33.87,2100,2021
Elbe-Elster,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2021
Elbe-Elster,Hackfruechte,Zuckerrueben,,,,2021
Elbe-Elster,Huelsenfruechte,Erbsen,1700,2.17647058823529,3700,2021
Elbe-Elster,Huelsenfruechte,Lupinen,400,1.5,600,2021
Elbe-Elster,Oelfruechte,Raps und Ruebsen zusammen,,,,2021
Elbe-Elster,Oelfruechte,Sonnenblumen,1700,2.47058823529412,4200,2021
Elbe-Elster,Oelfruechte,Winterraps,3500,2.68571428571429,9400,2021
Frankfurt (Oder) (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,300,,,2021
Frankfurt (Oder) (KfS),"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2021
Frankfurt (Oder) (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,300,7.12,1900,2021
Frankfurt (Oder) (KfS),"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2021
Frankfurt (Oder) (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,2200,35.34,76900,2021
Frankfurt (Oder) (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,500,0.04,0,2021
Frankfurt (Oder) (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,,,,2021
Frankfurt (Oder) (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2021
Frankfurt (Oder) (KfS),Getreide,Brotgetreide zusammen,,,,2021
Frankfurt (Oder) (KfS),Getreide,Futter- und Industriegetreide,,,,2021
Frankfurt (Oder) (KfS),Getreide,Gerste zusammen,300,6.2,1600,2021
Frankfurt (Oder) (KfS),Getreide,Getreide insgesamt,1900,5.1,9500,2021
Frankfurt (Oder) (KfS),Getreide,Getreide zur Ganzpflanzenernte,,,,2021
Frankfurt (Oder) (KfS),Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),1900,5.1,9500,2021
Frankfurt (Oder) (KfS),Getreide,Hafer,,,,2021
Frankfurt (Oder) (KfS),Getreide,Koernermais (einschl. Corn-Cob-Mix),,,,2021
Frankfurt (Oder) (KfS),Getreide,Roggen,,,,2021
Frankfurt (Oder) (KfS),Getreide,Roggen und Wintermenggetreide,1200,4.74,5800,2021
Frankfurt (Oder) (KfS),Getreide,Sommergerste,,,,2021
Frankfurt (Oder) (KfS),Getreide,Triticale,,4.95,,2021
Frankfurt (Oder) (KfS),Getreide,Weizen zusammen,,,,2021
Frankfurt (Oder) (KfS),Getreide,Wintergerste,300,6.2,1600,2021
Frankfurt (Oder) (KfS),Getreide,Winterweizen einschl. Dinkel,200,,,2021
Frankfurt (Oder) (KfS),Hackfruechte,Kartoffeln zusammen,,,,2021
Frankfurt (Oder) (KfS),Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2021
Frankfurt (Oder) (KfS),Hackfruechte,Zuckerrueben,,,,2021
Frankfurt (Oder) (KfS),Huelsenfruechte,Erbsen,,,,2021
Frankfurt (Oder) (KfS),Huelsenfruechte,Lupinen,0,,,2021
Frankfurt (Oder) (KfS),Oelfruechte,Raps und Ruebsen zusammen,,,,2021
Frankfurt (Oder) (KfS),Oelfruechte,Sonnenblumen,200,,,2021
Frankfurt (Oder) (KfS),Oelfruechte,Winterraps,200,3,600,2021
Havelland,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,1800,3.97,7200,2021
Havelland,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2021
Havelland,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,1800,6.3,11100,2021
Havelland,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2021
Havelland,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,11600,37.64,436100,2021
Havelland,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,23300,4.77,111100,2021
Havelland,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,4900,5.69,27800,2021
Havelland,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2021
Havelland,Getreide,Brotgetreide zusammen,,,,2021
Havelland,Getreide,Futter- und Industriegetreide,,,,2021
Havelland,Getreide,Gerste zusammen,6100,5.56,33900,2021
Havelland,Getreide,Getreide insgesamt,31200,5.2,162000,2021
Havelland,Getreide,Getreide zur Ganzpflanzenernte,,,,2021
Havelland,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),29200,4.93,143800,2021
Havelland,Getreide,Hafer,900,2.11111111111111,1900,2021
Havelland,Getreide,Koernermais (einschl. Corn-Cob-Mix),2000,9.01,18200,2021
Havelland,Getreide,Roggen,,,,2021
Havelland,Getreide,Roggen und Wintermenggetreide,10300,4.08,41900,2021
Havelland,Getreide,Sommergerste,300,,,2021
Havelland,Getreide,Triticale,2200,4.22,9400,2021
Havelland,Getreide,Weizen zusammen,,,,2021
Havelland,Getreide,Wintergerste,5800,5.67,32800,2021
Havelland,Getreide,Winterweizen einschl. Dinkel,9500,5.91,56300,2021
Havelland,Hackfruechte,Kartoffeln zusammen,,39.02,,2021
Havelland,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2021
Havelland,Hackfruechte,Zuckerrueben,600,68.86,38300,2021
Havelland,Huelsenfruechte,Erbsen,,,,2021
Havelland,Huelsenfruechte,Lupinen,300,0.666666666666667,200,2021
Havelland,Oelfruechte,Raps und Ruebsen zusammen,,,,2021
Havelland,Oelfruechte,Sonnenblumen,100,,,2021
Havelland,Oelfruechte,Winterraps,5500,3.24,18000,2021
Kreisfreie Staedte,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,,,,2021
Kreisfreie Staedte,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2021
Kreisfreie Staedte,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,,,,2021
Kreisfreie Staedte,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2021
Kreisfreie Staedte,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,,,,2021
Kreisfreie Staedte,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,,,,2021
Kreisfreie Staedte,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,,,,2021
Kreisfreie Staedte,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2021
Kreisfreie Staedte,Getreide,Brotgetreide zusammen,,,,2021
Kreisfreie Staedte,Getreide,Futter- und Industriegetreide,,,,2021
Kreisfreie Staedte,Getreide,Gerste zusammen,,,,2021
Kreisfreie Staedte,Getreide,Getreide insgesamt,,,,2021
Kreisfreie Staedte,Getreide,Getreide zur Ganzpflanzenernte,,,,2021
Kreisfreie Staedte,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),,,,2021
Kreisfreie Staedte,Getreide,Hafer,,,,2021
Kreisfreie Staedte,Getreide,Koernermais (einschl. Corn-Cob-Mix),,,,2021
Kreisfreie Staedte,Getreide,Roggen,,,,2021
Kreisfreie Staedte,Getreide,Roggen und Wintermenggetreide,,,,2021
Kreisfreie Staedte,Getreide,Sommergerste,,,,2021
Kreisfreie Staedte,Getreide,Triticale,,,,2021
Kreisfreie Staedte,Getreide,Weizen zusammen,,,,2021
Kreisfreie Staedte,Getreide,Wintergerste,,,,2021
Kreisfreie Staedte,Getreide,Winterweizen einschl. Dinkel,,,,2021
Kreisfreie Staedte,Hackfruechte,Kartoffeln zusammen,,,,2021
Kreisfreie Staedte,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2021
Kreisfreie Staedte,Hackfruechte,Zuckerrueben,,,,2021
Kreisfreie Staedte,Huelsenfruechte,Erbsen,,,,2021
Kreisfreie Staedte,Huelsenfruechte,Lupinen,,,,2021
Kreisfreie Staedte,Oelfruechte,Raps und Ruebsen zusammen,,,,2021
Kreisfreie Staedte,Oelfruechte,Sonnenblumen,,,,2021
Kreisfreie Staedte,Oelfruechte,Winterraps,,,,2021
Maerkisch-Oderland,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,2600,4.21,11000,2021
Maerkisch-Oderland,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2021
Maerkisch-Oderland,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,3600,6.75,24600,2021
Maerkisch-Oderland,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2021
Maerkisch-Oderland,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,19400,37.67,732300,2021
Maerkisch-Oderland,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,4600,5.45,25100,2021
Maerkisch-Oderland,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,2700,3.86,10300,2021
Maerkisch-Oderland,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2021
Maerkisch-Oderland,Getreide,Brotgetreide zusammen,,,,2021
Maerkisch-Oderland,Getreide,Futter- und Industriegetreide,,,,2021
Maerkisch-Oderland,Getreide,Gerste zusammen,11300,6.32,71200,2021
Maerkisch-Oderland,Getreide,Getreide insgesamt,60400,5.74,346600,2021
Maerkisch-Oderland,Getreide,Getreide zur Ganzpflanzenernte,,,,2021
Maerkisch-Oderland,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),55400,5.56,307600,2021
Maerkisch-Oderland,Getreide,Hafer,1500,2.2,3300,2021
Maerkisch-Oderland,Getreide,Koernermais (einschl. Corn-Cob-Mix),5000,7.81,39000,2021
Maerkisch-Oderland,Getreide,Roggen,,,,2021
Maerkisch-Oderland,Getreide,Roggen und Wintermenggetreide,11000,4.7,51600,2021
Maerkisch-Oderland,Getreide,Sommergerste,400,,,2021
Maerkisch-Oderland,Getreide,Triticale,1800,3.48,6300,2021
Maerkisch-Oderland,Getreide,Weizen zusammen,,,,2021
Maerkisch-Oderland,Getreide,Wintergerste,10900,6.47,70400,2021
Maerkisch-Oderland,Getreide,Winterweizen einschl. Dinkel,29100,5.86,170500,2021
Maerkisch-Oderland,Hackfruechte,Kartoffeln zusammen,100,19.58,1800,2021
Maerkisch-Oderland,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2021
Maerkisch-Oderland,Hackfruechte,Zuckerrueben,1200,,,2021
Maerkisch-Oderland,Huelsenfruechte,Erbsen,2000,2.55,5100,2021
Maerkisch-Oderland,Huelsenfruechte,Lupinen,500,0.8,400,2021
Maerkisch-Oderland,Oelfruechte,Raps und Ruebsen zusammen,,,,2021
Maerkisch-Oderland,Oelfruechte,Sonnenblumen,2300,2.21739130434783,5100,2021
Maerkisch-Oderland,Oelfruechte,Winterraps,13100,2.90839694656489,38100,2021
Oberhavel,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,1500,4.38,6600,2021
Oberhavel,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2021
Oberhavel,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,1500,2.73333333333333,4100,2021
Oberhavel,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2021
Oberhavel,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,8400,39.34,332400,2021
Oberhavel,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,18100,4.49,81500,2021
Oberhavel,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,3800,4.69,17700,2021
Oberhavel,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2021
Oberhavel,Getreide,Brotgetreide zusammen,,,,2021
Oberhavel,Getreide,Futter- und Industriegetreide,,,,2021
Oberhavel,Getreide,Gerste zusammen,3200,5.1,16400,2021
Oberhavel,Getreide,Getreide insgesamt,23100,4.3,99300,2021
Oberhavel,Getreide,Getreide zur Ganzpflanzenernte,,,,2021
Oberhavel,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),22200,4.15,92000,2021
Oberhavel,Getreide,Hafer,1100,2.18181818181818,2400,2021
Oberhavel,Getreide,Koernermais (einschl. Corn-Cob-Mix),900,7.72,7300,2021
Oberhavel,Getreide,Roggen,,,,2021
Oberhavel,Getreide,Roggen und Wintermenggetreide,10800,3.98,43200,2021
Oberhavel,Getreide,Sommergerste,300,4.22,1300,2021
Oberhavel,Getreide,Triticale,2600,3.68,9600,2021
Oberhavel,Getreide,Weizen zusammen,,,,2021
Oberhavel,Getreide,Wintergerste,2900,5.2,15000,2021
Oberhavel,Getreide,Winterweizen einschl. Dinkel,4400,4.65,20400,2021
Oberhavel,Hackfruechte,Kartoffeln zusammen,,9.34,,2021
Oberhavel,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2021
Oberhavel,Hackfruechte,Zuckerrueben,,,,2021
Oberhavel,Huelsenfruechte,Erbsen,,,,2021
Oberhavel,Huelsenfruechte,Lupinen,600,,,2021
Oberhavel,Oelfruechte,Raps und Ruebsen zusammen,,,,2021
Oberhavel,Oelfruechte,Sonnenblumen,,,,2021
Oberhavel,Oelfruechte,Winterraps,3700,3.08108108108108,11400,2021
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,1800,5.44,9700,2021
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2021
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,2200,6.84,15200,2021
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2021
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,6600,40.44,267800,2021
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,3900,5.56,21800,2021
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,3900,5.96,23100,2021
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2021
Oberspreewald-Lausitz,Getreide,Brotgetreide zusammen,,,,2021
Oberspreewald-Lausitz,Getreide,Futter- und Industriegetreide,,,,2021
Oberspreewald-Lausitz,Getreide,Gerste zusammen,2100,4.62,9700,2021
Oberspreewald-Lausitz,Getreide,Getreide insgesamt,12600,3.75,47100,2021
Oberspreewald-Lausitz,Getreide,Getreide zur Ganzpflanzenernte,,,,2021
Oberspreewald-Lausitz,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),12000,3.57,43000,2021
Oberspreewald-Lausitz,Getreide,Hafer,800,2,1600,2021
Oberspreewald-Lausitz,Getreide,Koernermais (einschl. Corn-Cob-Mix),500,8.16,4100,2021
Oberspreewald-Lausitz,Getreide,Roggen,,,,2021
Oberspreewald-Lausitz,Getreide,Roggen und Wintermenggetreide,5800,3.14,18200,2021
Oberspreewald-Lausitz,Getreide,Sommergerste,300,1.66666666666667,500,2021
Oberspreewald-Lausitz,Getreide,Triticale,1300,3.38,4300,2021
Oberspreewald-Lausitz,Getreide,Weizen zusammen,,,,2021
Oberspreewald-Lausitz,Getreide,Wintergerste,1800,5.09,9200,2021
Oberspreewald-Lausitz,Getreide,Winterweizen einschl. Dinkel,2000,4.45,9000,2021
Oberspreewald-Lausitz,Hackfruechte,Kartoffeln zusammen,400,29.33,12800,2021
Oberspreewald-Lausitz,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2021
Oberspreewald-Lausitz,Hackfruechte,Zuckerrueben,,,,2021
Oberspreewald-Lausitz,Huelsenfruechte,Erbsen,300,1.33333333333333,400,2021
Oberspreewald-Lausitz,Huelsenfruechte,Lupinen,200,,,2021
Oberspreewald-Lausitz,Oelfruechte,Raps und Ruebsen zusammen,,,,2021
Oberspreewald-Lausitz,Oelfruechte,Sonnenblumen,700,2.71428571428571,1900,2021
Oberspreewald-Lausitz,Oelfruechte,Winterraps,1000,2.4,2400,2021
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,2800,5.68,16100,2021
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2021
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,3000,7.09,21000,2021
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2021
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,16300,34.38,561400,2021
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,6700,5.03,33600,2021
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,6900,6.3,43500,2021
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2021
Oder-Spree,Getreide,Brotgetreide zusammen,,,,2021
Oder-Spree,Getreide,Futter- und Industriegetreide,,,,2021
Oder-Spree,Getreide,Gerste zusammen,4600,5.49,25400,2021
Oder-Spree,Getreide,Getreide insgesamt,29100,4.15,120600,2021
Oder-Spree,Getreide,Getreide zur Ganzpflanzenernte,,,,2021
Oder-Spree,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),28400,4.09,116000,2021
Oder-Spree,Getreide,Hafer,1500,2.86666666666667,4300,2021
Oder-Spree,Getreide,Koernermais (einschl. Corn-Cob-Mix),700,6.86,4700,2021
Oder-Spree,Getreide,Roggen,,,,2021
Oder-Spree,Getreide,Roggen und Wintermenggetreide,14000,3.05714285714286,42800,2021
Oder-Spree,Getreide,Sommergerste,,,,2021
Oder-Spree,Getreide,Triticale,2000,3,6000,2021
Oder-Spree,Getreide,Weizen zusammen,,,,2021
Oder-Spree,Getreide,Wintergerste,4500,5.55,25000,2021
Oder-Spree,Getreide,Winterweizen einschl. Dinkel,6200,6.03,37400,2021
Oder-Spree,Hackfruechte,Kartoffeln zusammen,,,,2021
